player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Tobias Harris,harrito02,2023,2568,1264,.3133167928014374,-.663223029401943,-.3499062366005056,2.046007498145368,.2281409367624601,2.274148434907828,.675764035542284,-.5354411388854221,.1403228966568619,1.840875388300852,1.840875388300852,0,.3748899117916561,-.1354113994830027,.2394785123086535,-1.252468900077681
Isaiah Hartenstein,harteis01,2023,1631,783,-1.544245132304943,2.543551861867705,.9993067295627616,-3.251799696148689,-.4417824814325277,-3.693582177581217,-2.026351178393253,2.048698253821804,.0223470754285517,1.104208259695941,1.104208259695941,0,-2.108584545862969,1.990928255813147,-.1176562900498215,-.3021432880014493
Josh Hart,hartjo01,2023,2705,1317,-.0561628698855945,.8696920282152867,.8135291583296922,6.799436090134937,2.580605764880884,9.380041855015822,1.370411853825804,1.282031641551952,2.652443495377756,3.612722359539611,3.612722359539611,0,.5048796793914238,1.987481900384266,2.49236157977569,-.483866987999905
Udonis Haslem,hasleud01,2023,78,36,-9.601991983014411,8.118849492312966,-1.483142490701445,-1.451447982765983,-8.571193539393462,-10.02264152215944,-8.478801259321527,5.107793342346811,-3.371007916974715,-.0114721532739283,-.0114721532739283,0,-8.219295502393161,4.923742024709865,-3.295553477683296,.5852565922585031
Sam Hauser,hausesa01,2023,1343,630,1.44682115626138,-.160439600161114,1.286381556100266,.8933993419421452,.7104779595108187,1.603877301452964,1.3563757965348,-.0212919888641041,1.335083807670696,1.309573997457018,1.309573997457018,0,1.481734970109197,-.6123858197148057,.8693491503943916,-.2680170780805168
Jaxson Hayes,hayesja02,2023,606,280,-1.204902448776527,-2.242060399945509,-3.446962848722036,-4.949366315083546,-.5314138991598333,-5.48078021424338,-2.090205952551563,-2.054469155712791,-4.144675108264354,-.2002048079213799,-.2002048079213799,0,-2.126782807068414,-2.942610122818526,-5.06939292988694,.4911297179172653
Killian Hayes,hayeski01,2023,2245,1073,-1.664536073506298,1.291650692861278,-.3728853806450201,-2.183753339924325,-.4072552012467565,-2.591008541171081,-1.842354075059117,1.099235313826137,-.7431187612329806,1.093736267063298,1.093736267063298,0,-1.241406498224884,1.213019695364493,-.0283868028603904,-.4531082483982005
Gordon Hayward,haywago01,2023,1496,686,-3.706218520265701,-.8937617208856414,-4.599980241151342,-3.563794385172209,4.636840146385107,1.073045761212898,-3.857641151481741,.2379270846883405,-3.6197140667934,-.3055120931248727,-.3055120931248727,0,-3.351018469936984,-.5749638267415017,-3.925982296678486,.3704895590385483
Juancho Hernangomez,hernaju01,2023,994,478,-2.681548986416709,.3994728695632352,-2.282076116853474,-.0289591990736519,-.4289392437606675,-.4578984428343194,-2.332292250070386,.2548338795456375,-2.077458370524749,.1630080993675032,.1630080993675032,0,-1.992415771828252,-.146108211555281,-2.138523983383533,-.6220693757093211
Willy Hernangomez,hernawi01,2023,543,248,.6418488757776533,1.022070855160602,1.663919730938255,-3.033948504263827,1.025943880497045,-2.008004623766782,-.1158381332960943,1.03042176985127,.9145836365551758,.4680369547154081,.4680369547154081,0,-.2086919581742719,.8530442141678626,.6443522559935907,.9511118564912243
